,Movie ID,Title,IMDB Rating,Directors,Writers,Stars,Storyline,Release Date,Origin Countries,Languages,Budget,Gross Worldwide,Runtime,Genres
185,tt22041854,Priscilla,6.5,​Sofia Coppola,"​Priscilla Presley, ​Sandra Harmon, ​Sofia Coppola","noneStars, ​Cailee Spaeny, ​Jacob Elordi, ​Ari Cohen, noneStars","When teenage Priscilla Beaulieu meets Elvis Presley, the man who is already a meteoric rock-and-roll superstar becomes someone entirely unexpected in private moments: a thrilling crush, an ally in loneliness, a vulnerable best friend.",Release date,"Italy, United States",English,N/A,"$33,023,994",1 hour 53 minutes,"Biography, Drama, Music"
186,tt7599146,Sound of Freedom,7.6,​Alejandro Monteverde,"​Rod Barr, ​Alejandro Monteverde","noneStars, ​Jim Caviezel, ​Mira Sorvino, ​Bill Camp, noneStars",The incredible true story of a former government agent turned vigilante who embarks on a dangerous mission to rescue hundreds of children from traffickers.,Release date,"Mexico, United States","English, Spanish","$14,600,000 (estimated)","$250,570,396",2 hours 11 minutes,"Biography, Crime, Drama"
187,tt0268978,A Beautiful Mind,8.2,​Ron Howard,"​Akiva Goldsman, ​Sylvia Nasar","noneStars, ​Russell Crowe, ​Ed Harris, ​Jennifer Connelly, noneStars","A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a harrowing journey of self-discovery.",Release date,United States,English,"$58,000,000 (estimated)","$316,791,257",2 hours 15 minutes,"Biography, Drama, Mystery"
188,tt0253474,The Pianist,8.5,​Roman Polanski,"​Ronald Harwood, ​Wladyslaw Szpilman","noneStars, ​Adrien Brody, ​Thomas Kretschmann, ​Frank Finlay, noneStars","During WWII, acclaimed Polish musician Wladyslaw faces various struggles as he loses contact with his family. As the situation worsens, he hides in the ruins of Warsaw in order to survive.",Release date,"France, Poland, Germany, United Kingdom, United States","English, German, Russian","$35,000,000 (estimated)","$120,098,945",2 hours 30 minutes,"Biography, Drama, Music"
189,tt0264464,Catch Me If You Can,8.1,​Steven Spielberg,"​Frank Abagnale Jr., ​Stan Redding, ​Jeff Nathanson","noneStars, ​Leonardo DiCaprio, ​Tom Hanks, ​Christopher Walken, noneStars","Barely 17 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",Release date,"United States, Canada","English, French","$52,000,000 (estimated)","$352,114,312",2 hours 21 minutes,"Biography, Crime, Drama"
190,tt3704428,Elvis,7.3,​Baz Luhrmann,"noneWriters, ​Baz Luhrmann, ​Sam Bromell, ​Craig Pearce, noneWriters","noneStars, ​Tom Hanks, ​Austin Butler, ​Olivia DeJonge, noneStars","The life of American music icon Elvis Presley, from his childhood to becoming a rock and movie star in the 1950s while maintaining a complex relationship with his manager, Colonel Tom Parker.",Release date,"United States, Australia",English,"$85,000,000 (estimated)","$288,670,284",2 hours 39 minutes,"Biography, Drama, Music"
191,tt2084970,The Imitation Game,8.0,​Morten Tyldum,"​Graham Moore, ​Andrew Hodges","noneStars, ​Benedict Cumberbatch, ​Keira Knightley, ​Matthew Goode, noneStars","During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",Release date,"United Kingdom, United States","English, German","$14,000,000 (estimated)","$233,555,708",1 hour 54 minutes,"Biography, Drama, Thriller"
192,tt16277242,Society of the Snow,7.8,​J.A. Bayona,"noneWriters, ​J.A. Bayona, ​Bernat Vilaplana, ​Jaime Marques, noneWriters","noneStars, ​Enzo Vogrincic, ​Agustín Pardella, ​Matías Recalt, noneStars",The flight of a rugby team crashes on a glacier in the Andes. The few passengers who survive the crash find themselves in one of the world's toughest environments to survive.,Release date,"Spain, Chile, Uruguay, United States",Spanish,N/A,"$1,281",2 hours 24 minutes,"Adventure, Biography, Drama"
193,tt14351082,Cabrini,7.4,​Alejandro Monteverde,"noneWriters, ​Rod Barr, ​Alejandro Monteverde, noneWriters","noneStars, ​Cristiana Dell'Anna, ​John Lithgow, ​David Morse, noneStars","After witnessing disease and poverty in the slums of New York, Italian immigrant Francesca Cabrini embarks on a daring journey to persuade the hostile mayor to provide housing and healthcare for hundreds of orphaned children.",Release date,United States,English,"$34,000,000 (estimated)","$20,444,332",2 hours 22 minutes,"Biography, Drama"
194,tt3569230,Legend,6.9,​Brian Helgeland,"​Brian Helgeland, ​John Pearson","noneStars, ​Tom Hardy, ​Emily Browning, ​Taron Egerton, noneStars",Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.,Release date,"United Kingdom, France, United States",English,"$30,000,000 (estimated)","$42,972,994",2 hours 12 minutes,"Biography, Crime, Drama"
195,tt1285016,The Social Network,7.8,​David Fincher,"​Aaron Sorkin, ​Ben Mezrich","noneStars, ​Jesse Eisenberg, ​Andrew Garfield, ​Justin Timberlake, noneStars","As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.",Release date,United States,"English, French","$40,000,000 (estimated)","$224,927,749",2 hours,"Biography, Drama"
196,tt9071322,Dark Waters,7.6,​Todd Haynes,"​Nathaniel Rich, ​Mario Correa, ​Matthew Michael Carnahan","noneStars, ​Mark Ruffalo, ​Anne Hathaway, ​Tim Robbins, noneStars",A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,Release date,United States,"English, Korean",N/A,"$23,108,017",2 hours 6 minutes,"Biography, Drama, History"
197,tt1152836,Public Enemies,7.0,​Michael Mann,"noneWriters, ​Ronan Bennett, ​Michael Mann, ​Ann Biderman, noneWriters","noneStars, ​Christian Bale, ​Johnny Depp, ​Christian Stolte, noneStars","The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s.",Release date,"United States, Japan",English,"$100,000,000 (estimated)","$214,104,620",2 hours 20 minutes,"Action, Biography, Crime"
198,tt0059742,The Sound of Music,8.1,​Robert Wise,"noneWriters, ​Georg Hurdalek, ​Howard Lindsay, ​Russel Crouse, noneWriters","noneStars, ​Julie Andrews, ​Christopher Plummer, ​Eleanor Parker, noneStars",A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,Release date,United States,"English, German","$8,200,000 (estimated)","$159,475,084",2 hours 52 minutes,"Biography, Drama, Family"
199,tt1302006,The Irishman,7.8,​Martin Scorsese,"​Steven Zaillian, ​Charles Brandt","noneStars, ​Robert De Niro, ​Al Pacino, ​Joe Pesci, noneStars","An illustration of Frank Sheeran's life, from W.W.II veteran to hit-man for the Bufalino crime family and his alleged assassination of his close friend Jimmy Hoffa.",Release date,United States,"English, Italian, Latin, Spanish, German","$159,000,000 (estimated)","$968,853",3 hours 29 minutes,"Biography, Crime, Drama"
200,tt1979320,Rush,8.1,​Ron Howard,​Peter Morgan,"noneStars, ​Daniel Brühl, ​Chris Hemsworth, ​Olivia Wilde, noneStars",The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,Release date,"United Kingdom, United States","English, German, Italian, French, Spanish","$38,000,000 (estimated)","$96,992,516",2 hours 3 minutes,"Action, Biography, Drama"
201,tt20215968,Hit Man,7.0,​Richard Linklater,"​Richard Linklater, ​Glen Powell, ​Skip Hollandsworth","noneStars, ​Glen Powell, ​Adria Arjona, ​Austin Amelio, noneStars","A professor moonlighting as a hit man of sorts for his city police department, descends into dangerous, dubious territory when he finds himself attracted to a woman who enlists his services.",Release date,United States,English,N/A,"$2,257,688",1 hour 55 minutes,"Comedy, Crime, Romance"
202,tt4919268,Bad Boys: Ride or Die,7.0,"​Adil El Arbi, ​Bilall Fallah","​Chris Bremner, ​Will Beall, ​George Gallo","noneStars, ​Will Smith, ​Martin Lawrence, ​Vanessa Hudgens, noneStars","This Summer, the world's favorite Bad Boys are back with their iconic mix of edge-of-your seat action and outrageous comedy but this time with a twist: Miami's finest are now on the run.",Release date,United States,English,"$100,000,000 (estimated)","$235,872,081",1 hour 55 minutes,"Action, Adventure, Comedy"
203,tt22022452,Inside Out 2,8.0,​Kelsey Mann,"noneWriters, ​Meg LeFauve, ​Dave Holstein, ​Kelsey Mann, noneWriters","noneStars, ​Amy Poehler, ​Maya Hawke, ​Kensington Tallman, noneStars","Follows Riley, in her teenage years, encountering new emotions.",Release date,"United States, Japan",English,"$200,000,000 (estimated)","$512,383,116",1 hour 36 minutes,"Animation, Adventure, Comedy"
204,tt1684562,The Fall Guy,7.0,​David Leitch,"​Glen A. Larson, ​Drew Pearce","noneStars, ​Ryan Gosling, ​Emily Blunt, ​Aaron Taylor-Johnson, noneStars",A down-and-out stuntman must find the missing star of his ex-girlfriend's blockbuster film.,Release date,"United States, Australia, Canada",English,"$125,000,000 (estimated)","$170,853,974",2 hours 6 minutes,"Action, Comedy, Drama"
205,tt2096673,Inside Out,8.1,"​Pete Docter, ​Ronnie Del Carmen","noneWriters, ​Pete Docter, ​Ronnie Del Carmen, ​Meg LeFauve, noneWriters","noneStars, ​Amy Poehler, ​Bill Hader, ​Lewis Black, noneStars","After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",Release date,United States,"English, Portuguese, Latvian","$175,000,000 (estimated)","$858,852,998",1 hour 35 minutes,"Animation, Adventure, Comedy"
206,tt27995594,Munjya,7.5,​Aditya Sarpotdar,"​Niren Bhatt, ​Yogesh Chandekar, ​Tushar Ajgaonkar","noneStars, ​Sharvari Wagh, ​Samarth Kaimliya, ​Abhay Verma, noneStars","A young man's visit to his native village unveils a family secret and a vengeful spirit, the Munjya, who wants to get married. Now the young man must fight to protect himself and his love from Munjya's clutches.",Release date,India,,N/A,"$62,896",2 hours 3 minutes,"Comedy, Horror"
207,tt6263850,Deadpool & Wolverine,N/A,​Shawn Levy,"noneWriters, ​Shawn Levy, ​Rhett Reese, ​Ryan Reynolds, noneWriters","noneStars, ​Ryan Reynolds, ​Hugh Jackman, ​Emma Corrin, noneStars",Wolverine is recovering from his injuries when he crosses paths with the loudmouth Deadpool. They team up to defeat a common enemy.,Release date,United States,English,N/A,N/A,2 hours 7 minutes,"Action, Comedy, Sci-Fi"
208,tt26047818,Anyone But You,6.1,​Will Gluck,"noneWriters, ​Ilana Wolpert, ​Will Gluck, noneWriters","noneStars, ​Sydney Sweeney, ​Glen Powell, ​Alexandra Shipp, noneStars","After an amazing first date, Bea and Ben's fiery attraction turns ice-cold--until they find themselves unexpectedly reunited at a wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",Release date,"Australia, United States",English,"$25,000,000 (estimated)","$220,088,760",1 hour 43 minutes,"Comedy, Romance"
209,tt11152168,IF,6.6,​John Krasinski,​John Krasinski,"noneStars, ​Cailey Fleming, ​Ryan Reynolds, ​John Krasinski, noneStars",A young girl who goes through a difficult experience begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.,Release date,"United States, Canada",English,"$110,000,000 (estimated)","$177,218,104",1 hour 44 minutes,"Animation, Comedy, Drama"
210,tt11225626,Am I OK?,6.1,"​Stephanie Allynne, ​Tig Notaro",​Lauren Pomerantz,"noneStars, ​Dakota Johnson, ​Sonoya Mizuno, ​Jermaine Fowler, noneStars","Lucy and Jane have been best friends their entire lives. Only when Lucy embarks on a personal journey, will she face a test of her friendship, and her sense of self, on a path she may not be entirely ready to take.",Release date,United States,English,N/A,N/A,1 hour 26 minutes,"Comedy, Drama, Romance"
211,tt22408160,Kinds of Kindness,7.0,​Yorgos Lanthimos,"​Yorgos Lanthimos, ​Efthimis Filippou","noneStars, ​Emma Stone, ​Jesse Plemons, ​Willem Dafoe, noneStars","A man seeks to break free from his predetermined path, a cop questions his wife's demeanor after her return from a supposed drowning, and a woman searches for an extraordinary individual prophesied to become a renowned spiritual guide.",Release date,"United States, United Kingdom, Ireland",English,N/A,"$1,145,109",2 hours 44 minutes,"Comedy, Drama"
212,tt1502397,Bad Boys for Life,6.5,"​Adil El Arbi, ​Bilall Fallah","noneWriters, ​Peter Craig, ​Joe Carnahan, ​Chris Bremner, noneWriters","noneStars, ​Will Smith, ​Martin Lawrence, ​Vanessa Hudgens, noneStars",Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,Release date,United States,"English, Spanish","$90,000,000 (estimated)","$426,505,244",2 hours 4 minutes,"Action, Comedy, Crime"
213,tt0112442,Bad Boys,6.8,​Michael Bay,"noneWriters, ​George Gallo, ​Michael Barrie, ​Jim Mulholland, noneWriters","noneStars, ​Will Smith, ​Martin Lawrence, ​Lisa Boyle, noneStars",Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.,Release date,United States,"English, Persian","$19,000,000 (estimated)","$141,407,024",1 hour 59 minutes,"Action, Comedy, Crime"
214,tt5779228,The Garfield Movie,5.8,​Mark Dindal,"noneWriters, ​Paul A. Kaplan, ​Mark Torgove, ​David Reynolds, noneWriters","noneStars, ​Chris Pratt, ​Samuel L. Jackson, ​Hannah Waddingham, noneStars","After Garfield's unexpected reunion with his long-lost father, ragged alley cat Vic, he and his canine friend Odie are forced from their perfectly pampered lives to join Vic on a risky heist.",Release date,"United States, United Kingdom, Hong Kong",English,"$60,000,000 (estimated)","$200,193,268",1 hour 41 minutes,"Animation, Adventure, Comedy"
215,tt5822536,Paddington in Peru,N/A,​Dougal Wilson,"noneWriters, ​Michael Bond, ​Mark Burton, ​Simon Farnaby, noneWriters","noneStars, ​Emily Mortimer, ​Olivia Colman, ​Ben Whishaw, noneStars","Follows Paddington and the Brown family as they visit Aunt Lucy in Peru, but a mystery sends them to the Amazon rainforest and up Peruvian mountains.",Release date,"United Kingdom, France",English,N/A,N/A,N/A,"Adventure, Comedy, Family"
216,tt9466114,The Idea of You,6.4,​Michael Showalter,"​Robinne Lee, ​Michael Showalter, ​Jennifer Westfeldt","noneStars, ​Anne Hathaway, ​Nicholas Galitzine, ​Ella Rubin, noneStars","Solène, a 40-year-old single mom, begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet.",Release date,United States,English,N/A,"$36,178",1 hour 55 minutes,"Comedy, Drama, Romance"
217,tt14230458,Poor Things,7.9,​Yorgos Lanthimos,"​Tony McNamara, ​Alasdair Gray","noneStars, ​Emma Stone, ​Mark Ruffalo, ​Willem Dafoe, noneStars","An account of the fantastical evolution of Bella Baxter, a young woman brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter.",Release date,"Ireland, United Kingdom, United States, Hungary","English, French, Portuguese","$35,000,000 (estimated)","$117,625,455",2 hours 21 minutes,"Comedy, Drama, Romance"
218,tt21469794,Space Cadet,N/A,​Liz W. Garcia,​Liz W. Garcia,"noneStars, ​Emma Roberts, ​Tom Hopper, ​Poppy Liu, noneStars","Rex, a Florida party girl, turns out to be the only hope for the NASA space program after a fluke puts her in training with other candidates who may have better resumés, but don't have her smarts, heart, and moxie.",Release date,United States,English,N/A,N/A,1 hour 50 minutes,Comedy
219,tt0120791,Practical Magic,6.3,​Griffin Dunne,"noneWriters, ​Alice Hoffman, ​Robin Swicord, ​Akiva Goldsman, noneWriters","noneStars, ​Sandra Bullock, ​Nicole Kidman, ​Stockard Channing, noneStars","Two witch sisters, raised by their eccentric aunts in a small town, face closed-minded prejudice and a curse which threatens to prevent them ever finding lasting love.",Release date,United States,English,"$75,000,000 (estimated)","$46,733,235",1 hour 44 minutes,"Comedy, Drama, Fantasy"
220,tt0172156,Bad Boys II,6.6,​Michael Bay,"noneWriters, ​George Gallo, ​Marianne Wibberley, ​Cormac Wibberley, noneWriters","noneStars, ​Will Smith, ​Martin Lawrence, ​Gabrielle Union, noneStars",Two loose-cannon narcotics cops investigate the flow of Ecstasy into Florida from a Cuban drug cartel.,Release date,United States,"English, Spanish, Russian","$130,000,000 (estimated)","$273,340,010",2 hours 27 minutes,"Action, Comedy, Crime"
221,tt12593682,Bullet Train,7.3,​David Leitch,"​Zak Olkewicz, ​Kôtarô Isaka","noneStars, ​Brad Pitt, ​Joey King, ​Aaron Taylor-Johnson, noneStars",Five assassins aboard a swiftly-moving bullet train find out that their missions have something in common.,Release date,"United States, Japan","English, Japanese, Spanish, Russian","$85,900,000 (estimated)","$239,268,602",2 hours 7 minutes,"Action, Comedy, Thriller"
222,tt0120655,Dogma,7.3,​Kevin Smith,​Kevin Smith,"noneStars, ​Ben Affleck, ​Matt Damon, ​Linda Fiorentino, noneStars",An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.,Release date,United States,"English, Spanish","$10,000,000 (estimated)","$31,429,330",2 hours 10 minutes,"Adventure, Comedy, Drama"
223,tt7510222,Despicable Me 4,6.4,"​Chris Renaud, ​Patrick Delage","​Ken Daurio, ​Mike White","noneStars, ​Steve Carell, ​Kristen Wiig, ​Joey King, noneStars","Gru, Lucy, Margo, Edith, and Agnes welcome a new member to the family, Gru Jr., who is intent on tormenting his dad. Gru faces a new nemesis in Maxime Le Mal and his girlfriend Valentina, and the family is forced to go on the run.",Release date,United States,English,N/A,N/A,1 hour 35 minutes,"Animation, Adventure, Comedy"
224,tt0799934,Be Kind Rewind,6.4,​Michel Gondry,​Michel Gondry,"noneStars, ​Jack Black, ​Yasiin Bey, ​Danny Glover, noneStars","Two bumbling store clerks inadvertently erase the footage from all of the tapes in their video rental store. In order to keep the business running, they re-shoot every film in the store with their own camera, with a budget of zero dollars.",Release date,"United Kingdom, France, United States",English,"$20,000,000 (estimated)","$30,579,406",1 hour 42 minutes,Comedy
225,tt21235248,Ghostbusters: Frozen Empire,6.1,​Gil Kenan,"noneWriters, ​Gil Kenan, ​Jason Reitman, ​Ivan Reitman, noneWriters","noneStars, ​Paul Rudd, ​Carrie Coon, ​Finn Wolfhard, noneStars","When the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second ice age.",Release date,"United States, Canada, United Kingdom",English,"$100,000,000 (estimated)","$201,627,392",1 hour 55 minutes,"Adventure, Comedy, Fantasy"
226,tt32094375,Die Hart 2: Die Harter,4.2,​Eric Appel,"noneWriters, ​Tripper Clancy, ​Derek Kolstad, noneWriters","noneStars, ​Kevin Hart, ​Nathalie Emmanuel, ​Ben Schwartz, noneStars","Hart plans an innovative action film with unscripted, unexpected scenes to cement his legacy as the greatest. However, a blind spot leads him to fall victim to a vengeful plot from his past.",Release date,United States,,N/A,N/A,1 hour 32 minutes,"Action, Comedy"
227,tt7131622,Once Upon a Time... in Hollywood,7.6,​Quentin Tarantino,​Quentin Tarantino,"noneStars, ​Leonardo DiCaprio, ​Brad Pitt, ​Margot Robbie, noneStars","As Hollywood's Golden Age is winding down during the summer of 1969, television actor Rick Dalton and his stunt double Cliff Booth endeavor to achieve lasting success in Hollywood while meeting several colorful characters along the way.",Release date,"United States, United Kingdom, China","English, Italian, Spanish, German","$90,000,000 (estimated)","$377,617,681",2 hours 41 minutes,"Comedy, Drama"
228,tt14914430,Unfrosted,5.5,​Jerry Seinfeld,"noneWriters, ​Jerry Seinfeld, ​Spike Feresten, ​Andy Robin, noneWriters","noneStars, ​Isaac Bae, ​Jerry Seinfeld, ​Chris Rickett, noneStars","In 1963 Michigan, business rivals Kellogg's and Post compete to create a cake that could change breakfast forever.",Release date,United States,English,"$14,200,000 (estimated)",N/A,1 hour 37 minutes,"Biography, Comedy, History"
229,tt0094721,Beetlejuice,7.5,​Tim Burton,"noneWriters, ​Michael McDowell, ​Larry Wilson, ​Warren Skaaren, noneWriters","noneStars, ​Alec Baldwin, ​Geena Davis, ​Michael Keaton, noneStars","The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",Release date,United States,English,"$15,000,000 (estimated)","$74,842,866",1 hour 32 minutes,"Comedy, Fantasy"
230,tt1517268,Barbie,6.8,​Greta Gerwig,"​Greta Gerwig, ​Noah Baumbach","noneStars, ​Margot Robbie, ​Ryan Gosling, ​Issa Rae, noneStars","Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",Release date,"United States, United Kingdom","English, Spanish","$100,000,000 (estimated)","$1,445,638,421",1 hour 54 minutes,"Adventure, Comedy, Fantasy"
231,tt2049403,Beetlejuice Beetlejuice,N/A,​Tim Burton,"noneWriters, ​Alfred Gough, ​Miles Millar, ​Seth Grahame-Smith, noneWriters","noneStars, ​Jenna Ortega, ​Michael Keaton, ​Monica Bellucci, noneStars","After a family tragedy, three generations of the Deetz family return home to Winter River. Still haunted by Beetlejuice, Lydia's life is turned upside down when her teenage daughter, Astrid, accidentally opens the portal to the Afterlife.",Release date,United States,English,N/A,N/A,N/A,"Comedy, Fantasy, Horror"
232,tt2937696,Everybody Wants Some!!,6.9,​Richard Linklater,​Richard Linklater,"noneStars, ​Blake Jenner, ​Tyler Hoechlin, ​Ryan Guzman, noneStars","In 1980 Texas, a college freshman moves into an old frat house with his new baseball teammates as they party their way through the final weekend of Summer.",Release date,United States,English,"$10,000,000 (estimated)","$4,644,472",1 hour 57 minutes,Comedy
233,tt26926267,Mother of the Bride,4.8,​Mark Waters,​Robin Bernheim,"noneStars, ​Brooke Shields, ​Miranda Cosgrove, ​Benjamin Bratt, noneStars",Lana's daughter Emma returns from London and announces that she's getting married next month. Things become more complicated when Lana learns that the man who stole Emma's heart is the son of the man who broke hers years ago.,Release date,United States,English,N/A,N/A,1 hour 28 minutes,"Comedy, Drama, Romance"
234,tt11762114,Mean Girls,5.6,"​Samantha Jayne, ​Arturo Perez Jr.","noneWriters, ​Tina Fey, ​Rosalind Wiseman, noneWriters","noneStars, ​Angourie Rice, ​Reneé Rapp, ​Auli'i Cravalho, noneStars","Cady Heron is a hit with the Plastics, an A-list girl clique at her new school. But everything changes when she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",Release date,United States,English,"$36,000,000 (estimated)","$104,404,248",1 hour 52 minutes,"Comedy, Musical"
235,tt15009428,Argylle,5.7,​Matthew Vaughn,​Jason Fuchs,"noneStars, ​Henry Cavill, ​Bryce Dallas Howard, ​Sam Rockwell, noneStars","A reclusive author who writes espionage novels about a secret agent and a global spy syndicate realizes the plot of the new book she's writing starts to mirror real-world events, in real time.",Release date,"United Kingdom, United States",English,"$200,000,000 (estimated)","$96,213,864",2 hours 19 minutes,"Action, Comedy, Thriller"
236,tt0248845,Hedwig and the Angry Inch,7.7,​John Cameron Mitchell,"noneWriters, ​John Cameron Mitchell, ​Stephen Trask, noneWriters","noneStars, ​John Cameron Mitchell, ​Miriam Shor, ​Stephen Trask, noneStars",A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,Release date,"Canada, United States","English, German","$6,000,000 (estimated)","$3,660,081",1 hour 35 minutes,"Comedy, Drama, Music"
237,tt0088847,The Breakfast Club,7.8,​John Hughes,​John Hughes,"noneStars, ​Emilio Estevez, ​Judd Nelson, ​Molly Ringwald, noneStars",Five high school students meet in Saturday detention and discover how they have a great deal more in common than they thought.,Release date,United States,English,"$1,000,000 (estimated)","$51,525,171",1 hour 37 minutes,"Comedy, Drama"
238,tt0993846,The Wolf of Wall Street,8.2,​Martin Scorsese,"​Terence Winter, ​Jordan Belfort","noneStars, ​Leonardo DiCaprio, ​Jonah Hill, ​Margot Robbie, noneStars","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",Release date,United States,"English, French","$100,000,000 (estimated)","$407,039,432",3 hours,"Biography, Comedy, Crime"
239,tt21626284,Laapataa Ladies,8.5,​Kiran Rao,"​Biplab Goswami, ​Divyanidhi Sharma, ​Sneha Desai","noneStars, ​Nitanshi Goel, ​Pratibha Ranta, ​Sparsh Shrivastava, noneStars","The misadventures of two young brides who get lost from the same train. From mistaken identities to laugh-out-aloud escapades, the ensuing chaos guarantees laughter galore and heartwarming moments.",Release date,India,Hindi,N/A,"$108,886",2 hours 2 minutes,"Comedy, Drama"
240,tt21692408,Kung Fu Panda 4,6.3,"​Mike Mitchell, ​Stephanie Stine","noneWriters, ​Jonathan Aibel, ​Glenn Berger, ​Darren Lemke, noneWriters","noneStars, ​Jack Black, ​Awkwafina, ​Viola Davis, noneStars","After Po is tapped to become the Spiritual Leader of the Valley of Peace, he needs to find and train a new Dragon Warrior, while a wicked sorceress plans to re-summon all the master villains whom Po has vanquished to the spirit realm.",Release date,"United States, China","Mandarin, Chinese, English","$85,000,000 (estimated)","$543,622,314",1 hour 34 minutes,"Animation, Action, Adventure"
241,tt0079522,Manhattan,7.8,​Woody Allen,"​Woody Allen, ​Marshall Brickman","noneStars, ​Woody Allen, ​Diane Keaton, ​Mariel Hemingway, noneStars",The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,Release date,United States,English,"$9,000,000 (estimated)","$40,194,067",1 hour 36 minutes,"Comedy, Drama, Romance"
242,tt28607951,Anora,7.4,​Sean Baker,​Sean Baker,"noneStars, ​Mikey Madison, ​Paul Weissman, ​Lindsey Normington, noneStars",Anora is a comedy about a sex worker shot in New York City and Las Vegas.,Release date,United States,English,N/A,N/A,2 hours 19 minutes,"Comedy, Drama, Romance"
243,tt23561236,American Fiction,7.5,​Cord Jefferson,"​Cord Jefferson, ​Percival Everett","noneStars, ​Jeffrey Wright, ​Tracee Ellis Ross, ​John Ortiz, noneStars",A novelist who's fed up with the establishment profiting from Black entertainment uses a pen name to write a book that propels him into the heart of the hypocrisy and madness he claims to disdain.,Release date,United States,English,N/A,"$22,483,370",1 hour 57 minutes,"Comedy, Drama"
244,tt4978420,Borderlands,N/A,​Eli Roth,"noneWriters, ​Eli Roth, ​Joe Crombie, noneWriters","noneStars, ​Gina Gershon, ​Kevin Hart, ​Cate Blanchett, noneStars","Based on the best-selling videogame, this all-star action-adventure follows a ragtag team of misfits on a mission to save a missing girl who holds the key to unimaginable power.",Release date,United States,English,N/A,N/A,1 hour 42 minutes,"Action, Adventure, Comedy"
245,tt13622970,Moana 2,N/A,"​David G. Derrick Jr., ​Jason Hand, ​Dana Ledoux Miller","noneWriters, ​David G. Derrick Jr., ​Ron Clements, ​John Musker, noneWriters","noneStars, ​Auli'i Cravalho, ​Dwayne Johnson, ​Alan Tudyk, noneStars","After receiving an unexpected call from her wayfinding ancestors, Moana journeys to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she has ever faced.",Release date,"United States, Canada",English,N/A,N/A,N/A,"Animation, Adventure, Comedy"
246,tt1431045,Deadpool,8.0,​Tim Miller,"​Rhett Reese, ​Paul Wernick","noneStars, ​Ryan Reynolds, ​Morena Baccarin, ​T.J. Miller, noneStars","A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",Release date,United States,English,"$58,000,000 (estimated)","$782,837,347",1 hour 48 minutes,"Action, Comedy"
247,tt7040874,A Simple Favor,6.8,​Paul Feig,"​Darcey Bell, ​Jessica Sharzer","noneStars, ​Anna Kendrick, ​Blake Lively, ​Henry Golding, noneStars","Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate.",Release date,"Canada, United States",English,"$20,000,000 (estimated)","$97,644,617",1 hour 57 minutes,"Comedy, Crime, Mystery"
